IsBadBuy,VehicleAge,WheelTypeID,VehOdo,MMRCurrentAuctionCleanPrice,VehBCost,WarrantyCost
0,3,1,77885,8270,8735,569
0,1,2,75447,15970,10345,803
0,4,2,87142,4627,3910,2152
0,5,3,87408,6419,4815,594
0,3,1,60442,7043,6725,728
0,2,3,90667,14067,9535,909
0,3,1,77621,14394,7505,1623
0,6,2,95298,3802,3385,1341
0,4,2,47120,6100,5600,975
0,3,2,53554,6816,5520,671
0,4,2,65572,7587,6120,923
0,5,2,46615,5385,4515,482
0,4,2,78900,5357,3910,803
0,5,2,72444,6310,6425,1623
0,6,2,57694,4497,4715,1086
0,3,2,49928,6782,5620,623
0,7,1,75500,4682,4110,1103
0,6,2,80098,4624,5220,1633
0,6,2,79107,4766,4515,803
0,3,2,59007,7088,5920,1086
0,3,1,64344,8029,7525,1801
0,4,1,56510,5573,5520,1086
0,3,2,41522,7213,6120,482
0,6,1,80811,5957,5920,1373
0,4,1,70925,5953,5420,1272
0,5,2,79687,4715,3605,803
0,6,1,81712,4062,3910,1633
0,4,1,78107,7852,7025,920
0,4,1,41877,5901,5320,834
0,3,1,62006,11640,8005,1118
0,5,1,87274,4116,3505,723
0,6,1,51656,4006,5520,754
0,4,2,78724,11611,7525,1389
0,2,1,83549,9993,8025,2152
0,3,2,50870,6245,5720,671
0,5,2,96257,4903,3710,1341
0,6,1,79345,6535,6925,1974
0,8,1,98027,8713,6425,920
0,6,1,85139,4741,4715,5092
0,4,2,82541,6524,5520,853
0,4,1,68585,11782,7725,728
0,4,1,72383,6102,5720,1155
0,3,1,80188,9294,7325,2152
0,3,2,35790,6975,6525,462
0,2,2,55961,8058,6120,671
0,4,1,63353,8407,7525,728
0,6,1,65957,3067,4315,533
0,7,1,74434,9913,8910,1923
0,5,1,58607,5051,6090,505
0,4,1,77077,7824,8105,803
0,6,2,71823,5434,6090,1038
0,4,2,66801,11066,8310,1118
0,3,2,44397,7818,8510,693
0,3,2,83012,9111,7405,2152
0,5,1,87227,6392,5790,1373
0,4,2,65890,5755,5490,1020
0,3,2,65237,7123,6695,728
0,2,2,79056,9177,8510,1974
0,2,1,76708,15397,10220,686
0,5,1,59237,7110,8105,1003
0,3,2,74010,8068,6895,1623
0,4,2,65841,7434,6925,923
0,5,2,61134,4848,6525,728
0,3,1,81858,10433,7725,1633
0,4,2,95978,7835,7225,2351
0,6,1,69119,8084,9735,1508
0,5,1,76909,5682,7325,1974
0,4,1,70171,11819,8835,1155
0,3,2,74161,7900,6120,569
0,6,2,79110,7735,8335,569
0,5,1,69795,9294,8335,825
0,5,1,84150,7453,7525,723
0,4,2,39944,4737,5015,462
0,3,2,36844,7848,8335,582
0,4,2,63786,6435,5620,728
0,7,1,88634,5579,5720,2063
0,4,2,76694,5902,5920,803
0,3,1,60644,8326,7925,1020
0,3,2,61019,7930,7025,728
0,6,2,38055,3741,4315,582
0,4,1,63765,8631,7525,825
0,6,2,91893,4532,4515,909
0,3,2,83709,9534,7525,1373
0,2,1,78200,13238,9435,1272
0,4,2,84728,8266,7325,1373
0,3,2,30013,6009,5920,462
0,4,2,54350,5506,6225,505
0,2,1,60700,12605,10570,1215
0,2,2,51548,8485,8325,920
0,3,1,59702,11803,9225,1003
0,7,3,86141,6572,7335,1023
0,7,3,61251,2679,5330,833
0,2,1,89404,12444,8135,1633
0,2,2,46523,9829,8945,764
0,2,1,80272,10035,8135,2152
0,4,1,82231,9010,7335,983
0,3,2,59287,15087,10750,920
0,5,1,73591,8414,7435,920
0,4,3,66551,12036,7435,533
0,2,2,49139,8603,8945,764
0,5,1,95950,4481,4725,1485
0,6,1,71542,5553,5025,2208
0,3,1,50166,9796,8345,1003
0,5,2,74743,3477,5125,1155
0,5,1,75322,10767,9745,1857
0,4,2,72973,11561,8445,920
0,4,1,67860,7299,6935,1118
0,4,2,49058,5654,6030,482
0,4,1,72988,5732,5330,1155
0,3,1,77418,10429,7535,1272
0,7,1,85716,3693,4925,1283
0,4,1,75230,7171,7435,1272
0,5,1,83474,8981,8545,2022
0,6,1,87727,4336,5430,2412
0,4,1,70794,7614,7935,920
0,3,2,81385,7289,4925,594
0,5,1,67115,4860,5730,1020
0,5,1,58201,3953,4725,671
0,5,1,83775,6390,5730,1763
0,6,2,109909,3831,3365,1610
0,5,1,72495,5827,5290,1506
0,4,1,62851,9666,8005,1215
0,5,1,89805,8465,7690,2152
0,7,2,94064,3884,3965,2218
0,2,2,78545,8710,8505,1155
0,4,2,88078,4859,5290,1243
0,5,1,84366,9266,7690,1763
0,7,1,71868,6492,8655,1455
0,5,1,96374,5177,5165,1918
0,6,1,93415,0,7205,1774
0,5,1,56740,8837,8725,1500
0,8,2,89922,4821,4180,894
0,7,1,109967,4929,4280,3191
0,3,2,70988,5175,5305,803
0,6,1,85930,4042,4130,2412
0,5,1,86166,8201,7725,1243
0,6,2,89132,4570,4265,1243
0,8,3,80355,4529,4465,2712
0,4,1,88391,10106,8155,1243
0,5,1,89458,6060,5390,1633
0,2,2,59807,10301,6290,505
0,6,1,94813,8173,8005,620
0,4,2,84477,4963,3410,853
0,3,1,74080,11141,9155,803
0,6,1,109133,3098,4365,6192
0,4,2,81313,6392,5890,1243
0,7,1,74467,6740,6690,2157
0,3,2,54514,6615,5690,671
0,3,1,81790,0,8205,853
0,6,1,88345,4486,5110,2412
0,5,2,61523,5268,4410,1215
0,4,2,65420,6443,5110,1215
0,4,1,104726,5845,4100,1450
0,9,1,70411,4600,5235,2508
0,5,1,80716,9898,9550,594
0,8,1,108538,3149,3910,2711
0,5,1,84820,8909,9150,1503
0,6,2,104368,4708,3210,650
0,4,1,86275,7971,7335,853
0,3,1,83073,10122,8555,853
0,8,1,99060,4626,3210,2218
0,6,1,103219,4430,4210,1130
0,8,1,88344,5837,6405,2452
0,9,2,105350,2284,3055,2390
0,6,2,72725,7670,6790,803
0,8,2,90378,5698,4465,2939
0,3,1,94248,9881,7535,765
0,5,1,84645,7127,6090,594
0,6,1,91992,8875,9205,1197
0,4,1,84105,10661,11220,594
0,6,2,87237,4608,4965,1503
0,3,1,70704,9067,7805,1038
0,5,1,73324,7924,8105,1389
0,4,1,81319,6688,7055,1373
0,5,1,95167,5404,4210,909
0,4,2,90159,7324,6990,2351
0,2,1,77855,19212,10620,803
0,3,2,93920,8144,6820,1918
0,3,2,82741,7374,7720,1763
0,5,2,88708,4880,5390,2152
0,3,2,78126,7793,6690,1155
0,2,1,96000,9896,7320,2351
0,4,2,75976,7518,6820,803
0,3,1,82974,12206,7590,1633
0,5,1,77689,6601,6055,1974
0,7,1,73728,4611,6990,1572
0,2,2,66796,8764,6090,533
0,3,2,59609,5183,5690,505
0,3,2,98397,5164,3960,620
0,6,1,88184,7832,9205,2022
0,3,2,73491,8582,8035,1974
0,4,1,74519,10222,8435,1389
0,2,1,73192,11160,8035,1272
0,4,2,71705,5468,4390,803
0,2,1,75261,12798,8135,803
0,1,1,73721,10637,8435,1272
0,2,2,73244,8893,8435,1974
0,6,1,97563,7944,7835,2351
0,2,2,84914,9012,7720,2152
0,5,1,75653,7065,7390,1506
0,3,1,52811,8937,7835,1251
0,3,2,84993,6622,5670,853
0,2,1,76144,12220,8585,1974
0,3,1,46159,7693,6670,623
0,2,2,80025,11151,8055,853
0,3,2,91531,7005,7020,1918
0,3,2,65096,5492,5590,728
0,3,1,71663,9512,8185,1272
0,4,2,60773,5401,4960,533
0,1,1,79894,12786,8885,803
0,2,2,79812,9248,8105,1974
0,3,1,65990,9001,8605,1703
0,4,1,91610,7335,4390,909
0,2,1,75757,12746,8735,1272
0,6,2,91795,5868,3360,1630
0,2,1,75804,11052,8135,1974
0,3,2,66976,8137,7620,1118
0,2,2,90196,9762,7190,2351
0,2,2,55957,8851,8635,920
0,3,1,68210,9336,8205,1703
0,7,1,90135,6065,5490,2218
0,2,2,90294,11104,8235,1918
0,2,2,71786,10063,8135,1974
0,2,2,44023,7958,8135,905
0,2,2,58325,10029,8035,920
0,2,1,70342,10501,8035,1974
0,2,1,75993,11997,8355,1974
0,2,2,85320,10063,7955,2152
0,6,1,89302,5876,5420,2152
0,4,2,85717,8038,7390,2152
0,2,2,41336,9440,9095,834
0,3,2,76249,9006,6800,686
0,2,1,88717,11603,8665,1763
0,1,2,10643,7937,5935,462
0,4,2,76632,6140,4610,569
0,5,2,67513,3973,3610,1020
0,3,1,67007,6796,5935,1020
0,3,2,22500,5866,4685,462
0,7,1,95566,3634,3910,1353
0,4,2,79526,5392,4010,569
0,4,1,62634,2043,5435,825
0,4,2,81656,6397,6060,2152
0,5,1,71332,8402,8650,1155
0,2,2,41789,6393,4910,482
0,4,1,83008,6973,5635,1373
0,6,1,71238,5348,4910,1689
0,4,2,70994,NULL,5085,920
0,5,1,70061,5196,5740,1974
0,3,1,73380,9995,7235,803
0,4,2,67185,7498,7950,1215
0,4,2,64960,5423,4510,728
0,4,1,70751,10025,8655,1974
0,4,2,58686,10156,9350,1086
0,3,1,79688,11083,7950,1155
0,6,2,83055,4647,4510,1153
0,4,1,72693,7295,6240,1272
0,3,2,80658,NULL,6110,1633
0,4,1,93865,5360,3700,1053
0,5,1,73767,8128,7435,686
0,4,2,81389,6192,4210,1243
0,5,1,93689,5793,4085,2639
0,2,2,51997,13260,6035,671
0,3,2,64585,9694,6840,1801
0,5,2,38368,5274,6010,582
0,3,2,60385,9377,6135,1411
0,7,1,66489,5324,7135,930
0,5,1,81705,5167,4010,1243
0,6,1,83972,6794,7725,2193
0,2,1,39808,11354,8550,762
0,6,1,73488,6397,5335,1689
0,4,2,35038,NULL,5710,882
0,8,1,63355,3775,4810,1515
0,3,2,37931,6315,4710,582
0,4,1,88482,6723,5835,2152
0,2,2,60205,6421,5235,728
0,5,2,81543,8124,6935,594
0,2,2,59913,9027,7460,754
0,2,2,45368,5335,5935,482
0,6,1,86050,8566,9625,2063
0,4,2,66784,5471,4685,825
0,3,1,75746,6963,9300,1155
0,4,1,71529,6025,8750,1857
0,3,1,64784,7922,6210,1118
0,3,1,81710,8059,5510,1373
0,2,2,60179,6680,5010,533
0,4,2,98042,4698,4200,1053
0,5,1,82278,7112,10800,853
0,2,2,70975,13314,10765,686
0,4,1,80736,6764,5435,1893
0,2,2,43661,5617,5540,482
0,7,1,92464,3621,4195,1641
0,4,1,80691,4691,7850,1503
0,2,2,45173,6487,4200,482
0,4,2,85199,NULL,5870,1113
0,4,1,66466,10445,8655,1313
0,5,2,60398,4315,4070,1020
0,5,1,53112,4482,5110,671
0,5,NULL,91539,7555,8650,1341
0,4,1,61217,8915,7235,1215
0,3,2,90211,9864,6210,1630
0,5,1,72029,7518,6640,2208
0,4,NULL,42199,9334,8455,834
0,2,2,49973,7600,6935,764
0,4,2,69019,5967,6110,1703
0,5,1,76764,8087,9150,803
0,5,2,79012,4910,5610,1974
0,4,2,43605,6321,6410,764
0,5,1,94232,8906,8550,1341
0,3,1,65967,8719,7955,1313
0,5,1,59260,7278,8750,920
0,5,1,77105,12080,10050,1272
0,2,1,83754,12352,7825,1633
0,3,1,61030,9088,7750,1703
0,5,1,57280,4338,4510,1169
0,3,2,86935,10463,7535,723
0,1,2,50282,8448,7755,920
0,2,2,49105,5225,5235,482
0,2,2,62924,10126,8850,1215
0,5,1,75919,7029,5635,1623
0,1,2,46823,9044,8255,834
0,3,1,64470,10301,7950,1703
0,7,1,95415,3586,3735,2939
0,3,2,67062,5901,4110,728
0,4,1,60171,0,6340,3910
0,1,2,60256,10466,8050,1703
0,4,2,77351,5007,5410,2208
0,3,2,84019,4986,3935,853
0,5,1,81229,10163,10240,1243
0,3,1,86395,12514,6810,1633
0,3,2,65919,8190,7635,1703
0,6,2,75379,4098,5085,2274
0,3,1,68162,11024,7235,728
0,4,1,85604,5175,5310,1243
0,2,2,76225,0,6860,2091
0,4,1,61623,6492,5835,1020
0,7,1,71883,6808,7825,1806
0,3,2,39845,4867,5935,462
0,3,2,77238,8107,6240,1974
0,6,1,74268,6802,7235,2274
0,2,1,79628,11074,7340,803
0,4,2,76560,8915,7035,1389
0,2,1,62591,10351,7640,728
0,2,2,49146,9772,7540,693
0,3,1,82538,10463,7825,723
0,4,2,69556,8506,8825,1215
0,2,1,75967,15894,9075,1506
0,2,2,55660,6825,5115,505
0,3,1,74922,8438,6940,1974
0,6,1,94406,5253,6140,1353
0,3,1,83523,14377,8755,1763
0,2,1,77019,8962,7440,1974
0,2,2,52021,5225,6085,505
0,4,1,75671,7664,5900,1974
0,2,2,41300,10945,9705,905
0,3,1,90066,10053,7760,2351
0,5,1,63835,6563,7905,533
0,4,1,88753,6354,5960,983
0,5,1,88279,8127,7875,1503
0,2,1,87888,16809,10330,1893
0,2,2,65182,7782,7845,728
0,1,2,77024,10437,9715,1155
0,3,1,91972,10488,8045,1630
0,3,1,68637,7815,7050,533
0,5,1,91129,6732,6150,1053
0,3,1,87448,10650,7765,1373
0,4,1,75320,6426,6650,1623
0,3,1,61617,7694,6850,728
0,5,1,87819,7136,8245,1633
0,3,2,52567,8631,7030,837
0,4,1,73555,9295,8645,1272
0,3,2,62313,10654,7630,923
0,4,2,89517,7526,6430,1113
0,3,2,82541,11934,9115,1503
0,4,2,57475,8340,7630,1003
0,2,2,67261,10005,7230,533
0,2,2,74222,13803,9875,1389
0,2,2,64814,9248,8375,1703
0,2,2,60874,8168,5430,728
0,1,2,52308,11139,8815,920
0,6,1,81150,4284,5350,5092
0,5,1,50504,8614,10400,1003
0,2,1,90972,13200,8465,1485
0,4,1,77486,9392,7850,1272
0,5,1,90047,8587,8150,2206
0,6,1,95708,9615,9450,909
0,3,1,93095,14413,9450,765
0,4,1,86887,9464,8750,983
0,2,1,67478,12735,8350,1118
0,7,1,105082,3681,4150,2711
0,3,1,63840,8532,8105,1703
0,2,2,54256,9568,8505,837
0,3,1,80142,7328,5960,1243
0,3,2,67558,5748,5460,728
0,7,1,83694,6029,5560,894
0,3,2,87613,9780,7560,1373
0,6,1,94361,4945,4975,2351
0,5,1,78096,8405,7650,1506
0,2,1,72869,11616,7650,1272
0,7,1,90949,4112,3950,1641
0,2,1,64288,8885,7965,1118
0,5,1,92770,7442,4050,1918
0,4,1,81884,8739,7150,853
0,3,2,89308,6563,5250,983
0,3,2,86869,6745,5450,1763
0,1,2,89420,10650,7950,1113
0,2,2,87055,11208,7550,1373
0,9,1,57260,3221,4975,1800
0,3,1,70370,7371,7250,2091
0,3,2,63330,7841,7425,1703
0,3,2,64038,9742,7225,1801
0,3,2,76316,7670,7180,1974
0,5,1,74188,8308,10320,1623
0,5,2,90892,4293,3725,1053
0,2,2,73282,8347,6525,1038
0,2,2,65926,8347,6975,923
0,2,2,76239,8132,6475,1038
0,4,2,71125,4369,5775,1506
0,2,2,79265,8347,6375,1038
0,2,2,68084,8398,6975,923
0,2,2,61217,8348,6975,923
0,3,1,76381,11143,9075,1389
0,2,2,55230,8132,7225,837
0,1,2,68654,9232,7425,923
0,2,2,65770,8348,6725,923
0,2,2,54419,8347,7225,837
0,1,1,78188,12400,7570,1974
0,3,2,61426,9304,7325,1703
0,3,2,67753,9466,7625,1703
0,2,2,60264,9700,7125,923
0,3,2,56645,8208,7625,1500
0,6,2,70202,5319,5575,1974
0,3,1,78280,9616,7375,1974
0,4,1,56059,8349,7475,1500
0,3,1,75689,12158,7375,1974
0,3,2,84959,9601,6875,2152
0,3,2,66356,9601,7625,1703
0,4,1,73390,11187,9370,1389
0,4,1,79285,8970,6095,1623
0,8,1,70877,3918,4680,1689
0,4,2,66949,8521,7450,1703
0,3,2,54851,8608,7450,671
0,3,1,75742,10429,7850,1974
0,2,1,69260,11896,7850,1703
0,4,1,59189,8056,6805,671
0,7,2,88953,3753,4180,1543
0,6,2,70863,4329,4180,569
0,4,1,59598,8184,6840,1500
0,4,2,71229,8013,7450,1974
0,4,2,56924,8295,7350,1500
0,2,1,85869,11575,7350,2152
0,3,1,68556,11299,8050,1118
0,7,1,71383,6653,6640,1220
0,3,2,69321,9034,7140,1118
0,9,1,69622,4659,5595,2003
0,4,2,64068,5578,4715,825
0,4,1,85411,9908,7850,853
0,3,2,80500,8862,7950,2152
0,3,1,80374,13181,7750,853
0,4,1,84034,8321,6640,2152
0,4,2,68251,9323,8050,1215
0,2,1,76385,11786,8150,1974
0,4,1,63387,8731,7750,1703
0,4,2,80802,8470,6130,1763
0,7,2,68332,4505,5630,2003
0,6,2,82434,4602,5795,1113
0,4,2,77419,8442,7350,1974
0,7,2,70810,5998,5115,1689
0,5,1,75049,6299,6940,1272
0,3,2,56785,8363,7350,837
0,5,1,60371,10681,10345,1411
0,5,2,30483,3658,5330,462
0,6,1,79424,8080,7650,803
0,4,2,70394,4359,5080,569
0,8,1,84695,6826,7715,1543
0,4,1,67979,9927,8150,1215
0,5,1,76617,5282,4515,1974
0,2,2,92896,8625,7250,2351
0,3,2,57740,7354,7040,671
0,9,1,70898,7303,9370,1923
0,7,2,51889,3263,4815,1220
0,6,2,78548,5497,4980,1038
0,8,2,88483,5373,6905,1283
0,4,1,48785,6176,7415,905
0,2,2,85876,8704,7550,2152
0,2,2,74217,8879,7550,1974
0,2,2,76157,8737,7040,1974
0,2,2,80398,8745,7450,2152
0,2,2,79857,8745,7140,1974
0,4,2,70808,4465,5595,803
0,3,2,55665,8398,8560,1500
0,9,2,84780,3150,5295,2063
0,3,2,42649,6437,5195,623
0,5,2,64503,6209,6540,533
0,2,1,70641,9896,8460,1974
0,5,2,81332,5944,6405,594
0,5,1,69936,5574,4315,1020
0,5,2,70618,7002,7550,1623
0,3,1,64396,8853,8260,1703
0,5,1,64352,7586,6790,1411
0,3,2,47095,10112,7965,1116
0,5,1,82505,3797,5480,723
0,1,2,73692,9819,8525,1974
0,3,2,81068,7964,6790,2152
0,6,2,95547,6744,7665,620
0,5,2,65473,5166,5580,1703
0,3,2,42162,5018,5280,482
0,8,1,95645,3983,4530,1930
0,2,2,71581,8893,7925,1974
0,4,2,84395,4858,5680,1243
0,3,1,80639,9226,8225,2152
0,4,1,80263,5608,5830,853
0,4,1,52510,8088,7950,671
0,3,2,64915,8476,7040,923
0,2,2,73929,8886,8150,1038
0,2,2,77984,10888,8660,1038
0,2,2,72106,11259,8050,1038
0,4,1,72741,7018,7865,1272
0,4,2,72128,5791,3905,569
0,6,2,70494,3559,3970,803
0,1,2,30335,9803,8625,762
0,7,1,82333,5240,5115,2712
0,2,1,86769,10501,7950,2152
0,6,2,59366,3753,4155,920
0,2,2,62959,11433,8075,923
0,4,2,83855,7398,6440,1633
0,5,2,76877,5802,4675,803
0,3,2,65474,9249,7560,1703
0,3,1,66147,7634,7740,1703
0,4,1,69720,8857,7540,1703
0,5,1,44680,4288,5010,834
0,6,1,81166,4161,4010,1283
0,4,1,83019,9560,6430,1503
0,7,1,92345,4673,4210,1065
0,4,1,71949,4704,3810,686
0,5,2,64503,6167,5010,533
0,4,1,56113,7813,8490,1086
0,6,1,55687,4050,5720,1220
0,6,1,89543,5852,5820,1543
0,4,1,66371,10007,8970,1215
0,6,1,81341,5817,5220,1023
0,5,2,75321,8153,4410,1623
0,6,1,69129,5703,6330,930
0,8,1,89464,5684,7030,1543
0,4,2,71733,4052,5550,803
0,7,1,49927,5149,6230,1134
0,5,1,53755,7708,7560,1334
0,3,2,31859,7382,6360,462
0,5,1,70962,6858,5520,803
0,7,1,54696,3362,5220,1220
0,5,1,40190,6896,6120,623
0,6,1,82709,9074,9285,1673
0,4,1,72157,8300,7830,1389
0,3,1,69509,16061,7260,728
0,8,1,77094,3215,3000,1220
0,3,2,48031,6514,6260,975
0,5,1,70158,6042,7860,2499
0,4,1,62934,9300,7230,630
0,7,1,85685,4603,4110,2452
0,4,2,41461,1,8370,975
0,3,2,69781,5287,4740,825
0,4,1,62717,4027,7230,630
0,5,3,68516,9778,9255,1411
0,8,1,69016,3775,4510,1125
0,7,1,40817,2990,4210,1134
0,4,2,70144,5036,4710,1506
0,7,1,55490,4790,6020,1386
0,7,1,73461,5852,6630,1220
0,3,1,71268,11123,8440,1623
0,7,1,88148,5566,6230,1803
0,7,1,97482,4169,4200,2506
0,6,1,64005,2189,5920,1515
0,8,1,76683,5336,6230,869
0,5,2,58547,4208,4200,505
0,4,2,83892,3474,4810,983
0,8,1,82315,5720,5720,1153
0,7,1,56733,4577,5920,1386
0,5,1,75769,9703,7530,686
0,6,2,62946,4417,5010,1711
0,6,1,66360,4987,6230,2198
0,6,1,74185,9828,9655,1338
0,5,2,78427,3901,3640,569
0,8,2,73974,3485,3610,1455
0,6,2,14519,2473,4710,762
0,5,1,77176,11451,9070,686
0,4,1,87246,9950,6830,1503
0,3,1,71417,12021,8670,1389
0,5,2,73048,5824,6445,1623
0,5,2,22183,4275,5335,522
0,8,2,41742,2766,4725,1134
0,7,1,75383,3278,5735,1103
0,7,2,87386,3539,6035,2063
0,6,2,74506,4207,4455,1155
0,5,1,81667,5330,5055,983
0,7,1,71364,0,3725,1220
0,6,2,65755,4394,4725,728
0,5,1,81797,9601,8255,1893
0,3,2,61158,6161,4225,825
0,8,1,87531,2655,4025,2322
0,8,1,67127,5564,7745,2003
0,5,2,76331,5824,5800,1623
0,8,1,51955,3778,6275,1634
0,5,2,59492,6848,7475,1251
0,4,2,77772,9429,7675,1389
0,8,1,67377,3592,4225,1125
0,4,1,64855,7197,7475,533
0,6,1,79349,7272,7645,1389
0,3,2,54907,12888,10800,588
0,5,2,81478,7586,7675,723
0,4,1,59819,10810,9550,1086
0,5,1,79865,9307,9055,569
0,3,2,54440,8299,6700,505
0,5,2,75320,6095,5865,1623
0,3,2,76819,9279,7775,1974
0,5,2,94288,5989,5435,1918
0,9,1,34154,3274,5635,1481
0,6,1,87442,6527,7145,594
0,4,1,77022,11750,9570,1740
0,6,1,90429,6333,5435,620
0,6,2,49829,4350,5965,834
0,4,2,60485,5578,5835,825
0,4,2,95841,5694,5155,1630
0,7,1,61015,3769,5155,1028
0,8,1,71496,5930,7045,1103
0,9,1,74172,4347,5125,2274
0,5,2,96322,4587,4825,1630
0,6,1,98384,4973,3625,1918
0,4,1,92259,5635,3625,1053
0,9,2,90533,3353,3925,1065
0,9,2,65329,3068,3925,2003
0,6,1,81385,8664,7375,853
0,6,2,42753,3011,5025,834
0,8,1,75479,4696,7145,3967
0,2,2,42118,10748,9270,623
0,7,1,87299,6233,7345,894
0,6,1,59396,4605,5235,754
0,8,1,33313,4092,3925,1062
0,6,1,92019,10025,8045,1918
0,9,1,96821,3397,4025,1497
0,6,2,96750,4466,5435,2351
0,4,2,62381,7644,6945,923
0,7,2,85428,4468,5735,2063
0,7,1,78072,3819,5735,4922
0,5,1,89732,7143,7845,723
0,6,1,91770,9110,8755,1341
0,6,1,88401,5941,7545,983
0,5,1,76465,7100,8855,1506
0,5,2,50528,5097,5025,505
0,3,2,56715,7189,5265,920
0,4,2,79416,7615,6945,1623
0,6,1,81461,4654,5125,1633
0,8,1,47903,5077,8755,1134
0,5,2,71641,6065,6745,1623
0,6,1,69190,5070,6445,923
0,7,1,91777,0,6245,2362
0,9,1,89871,2671,4625,5392
0,7,1,91385,6319,6000,1065
0,6,2,52995,3614,4725,505
0,3,2,80231,7035,5865,983
0,4,1,58565,6849,6275,671
0,7,2,71622,5337,6645,1923
0,4,2,48421,5437,6345,623
0,2,2,75300,9873,7775,1389
0,2,1,67961,13056,9870,630
0,7,2,89039,3100,3225,1023
0,5,1,70547,8049,8045,1506
0,5,1,82402,5393,4825,853
0,7,2,81385,3629,3925,894
0,3,2,64289,6773,6250,728
0,9,1,74570,4813,5535,2274
0,4,2,63943,8056,7875,533
0,3,1,87881,15018,10815,853
0,5,1,82321,10305,8585,2022
0,5,2,77074,5750,6475,1974
0,8,2,57345,2647,5025,971
0,4,2,60058,5449,5055,1215
0,5,2,69012,4800,4725,1020
0,8,1,65364,3821,4525,1515
0,8,2,50164,4942,6000,805
0,2,2,80884,7342,5335,853
0,7,2,63265,4832,5435,4210
0,6,1,64617,5750,6000,1118
0,9,1,86604,0,7045,1153
0,3,2,65235,7986,7545,825
0,8,1,42193,3700,4725,923
0,4,2,72555,5392,4825,569
0,3,1,83501,9424,8285,594
0,4,2,57802,6899,7675,505
0,4,1,75271,8794,8175,1389
0,5,1,70592,6014,7000,1272
0,5,1,56051,10456,8500,1169
0,5,2,71407,6672,7375,686
0,4,2,89569,8345,6275,1113
0,3,2,73272,9571,8600,1389
0,3,2,76052,8314,8000,1974
0,4,2,87937,NULL,4700,1763
0,4,1,82520,6979,5700,1373
0,7,1,88888,4874,4100,1933
0,6,2,77935,4312,4500,2274
0,7,1,81456,3412,4000,1283
0,6,1,82745,8215,4400,1283
0,6,1,74266,9383,8400,1455
0,5,2,89881,4092,4500,2152
0,7,1,76070,5916,7400,1455
0,8,1,60546,3251,3700,1320
0,6,1,77110,5639,6300,986
0,8,1,81101,3815,4300,1803
0,7,2,98212,3037,3800,2939
0,6,2,63499,4208,3800,1320
0,2,2,65406,9551,6900,825
0,5,1,62134,7235,8500,728
0,8,2,54336,2768,4200,1551
0,5,1,60789,7256,8400,1215
0,6,1,78299,3910,3900,1455
0,5,1,70088,6543,7000,1974
0,4,2,77207,6132,4700,1623
0,5,2,66287,4047,4000,1020
0,3,1,52164,7449,5500,920
0,2,2,37624,6030,5500,462
0,5,2,57173,3211,3900,1334
0,6,2,49769,5729,5400,1275
0,8,1,86181,3037,3700,1543
0,7,1,59853,3615,4200,1220
0,5,2,89572,5402,4400,1633
0,6,1,75399,6162,7500,1455
0,8,1,62044,2775,3300,1125
0,7,2,90714,4091,4100,2651
0,5,2,77467,6458,5100,1389
0,5,1,93472,11608,7500,909
0,3,2,76382,9694,6500,2091
0,4,2,53952,8477,5100,754
0,4,1,99374,8036,4200,1053
0,3,2,50083,11171,10200,1086
0,4,1,64124,12541,5400,630
0,7,2,85135,9159,4500,2063
0,6,1,91255,NULL,4100,1353
0,8,1,87035,9555,7800,1153
0,5,2,87832,4073,4100,983
0,6,1,68049,3614,4800,1906
0,6,1,78505,11947,4500,1220
0,5,2,64824,4689,5400,1313
0,5,2,70595,4349,4900,920
0,8,1,88581,4038,4200,1283
0,3,1,60453,5941,7035,1703
0,5,2,62474,8554,5500,533
0,6,1,55140,6222,6700,1386
0,5,2,73410,NULL,4500,1155
0,6,2,87837,4317,4200,1933
0,7,2,88730,4245,4400,2063
0,4,2,81719,4374,6400,2152
0,4,2,68263,NULL,4900,630
0,8,2,97252,3571,3900,2218
0,4,2,81762,7235,4500,983
0,4,1,62292,7925,8235,1215
0,8,1,85410,4088,5500,894
0,4,1,77619,8836,7900,1155
0,3,2,70593,8335,4600,920
0,4,1,58561,7777,6700,754
0,3,1,72020,8868,7200,1974
0,5,2,71037,6980,5900,569
0,7,2,66332,3216,4200,2198
0,4,1,80268,8752,6600,2152
0,8,2,64566,3172,4000,1613
0,8,1,85224,NULL,6100,1803
0,6,1,50968,NULL,6500,1220
0,4,2,76747,10823,6100,1974
0,5,1,64664,4998,5300,1020
0,8,2,60496,2684,4200,1711
0,4,2,32629,5807,5500,462
0,6,1,62758,5113,6500,1028
0,4,1,79525,NULL,7435,1389
0,7,2,80006,4492,4100,894
0,6,2,49949,2974,3500,993
0,5,1,71803,10605,9000,803
0,6,2,75900,10900,5100,1220
0,7,1,76469,4409,4900,1689
0,3,2,68552,6660,4700,533
0,5,2,71327,4773,4500,803
0,4,1,60951,10801,8600,1703
0,6,2,51978,3728,4500,1386
0,6,2,79744,6948,5700,1220
0,3,2,61087,11179,9200,1215
0,3,1,58788,8658,7800,671
0,4,1,63257,9574,8835,1215
0,4,1,64804,9901,8300,1020
0,6,2,76792,4361,4700,1806
0,4,1,64601,4480,5000,630
0,7,2,63373,4290,6000,1711
0,4,2,63146,5967,6100,1703
0,5,1,78741,8589,6700,803
