VehicleAge,VehBCost,WheelTypeID,VehOdo,MMRCurrentAuctionCleanPrice,WarrantyCost,IsBadBuy
2,7500,2,64390,8808,1020,0
6,7430,1,78064,6221,986,0
4,8535,1,77117,9790,803,1
4,6430,1,83599,9269,983,1
8,6100,1,83185,3674,2452,1
2,7300,1,50090,8376,754,1
4,6055,1,73141,6220,1506,0
6,4160,2,57139,2919,1220,1
3,6845,1,49545,5545,623,1
7,4200,1,98305,5475,920,1
7,8385,1,63116,8946,2838,1
5,9350,1,73810,7826,920,1
2,5500,2,37624,6030,462,0
5,5190,2,88484,5677,2152,0
3,8555,2,75136,9340,1974,0
6,4175,1,95461,3853,2939,1
3,7900,2,59998,9078,1500,0
5,7215,1,82975,9517,1503,0
3,6025,2,54903,5376,671,0
7,5935,2,79868,4055,1923,1
6,4925,2,83133,4758,594,1
2,7435,1,71069,9727,1974,0
4,6650,1,78188,7853,1506,1
8,3210,1,99060,4626,2218,0
5,9430,1,86541,10208,1243,1
2,8250,1,84726,13274,853,0
6,5800,1,52233,5378,888,0
3,6680,2,72756,8307,1974,0
3,6500,2,49813,6492,975,0
4,6800,2,73905,4978,2091,0
5,8235,1,77983,8677,1389,0
3,9075,2,69907,1,1215,0
6,3940,1,77124,4194,1155,1
4,5315,2,97905,7319,1485,0
3,7700,2,55885,8372,920,0
5,4140,2,55293,3572,920,0
6,6500,1,89036,7134,723,1
6,7695,1,97244,6590,1641,0
4,8550,1,70162,7574,1389,0
5,4900,1,76408,4833,686,1
3,6950,2,78080,8418,1272,1
4,9305,1,82975,10431,1503,1
5,7620,1,81510,8076,1763,1
7,8560,1,77434,6796,2040,1
5,5865,1,92767,6115,620,0
3,7125,2,79419,8873,920,1
9,4200,1,99414,2907,5913,1
3,6995,2,67066,7841,1703,1
1,7200,2,50395,8669,920,0
6,4870,2,89681,2890,1283,1
5,6985,1,94603,7736,1485,0
3,8030,2,67372,8321,728,0
7,9715,1,86833,6897,1413,1
4,4685,1,80751,7027,1373,0
3,7750,1,78770,7286,803,0
5,9275,1,75365,10163,1155,1
6,3980,2,92754,2402,5913,1
3,7490,1,79083,10097,1974,1
7,2795,2,93832,3775,2218,1
7,4500,1,81037,3573,5392,0
3,7180,2,70321,8718,1155,0
7,6150,1,83371,6138,2452,1
2,5900,2,64653,7412,1215,1
6,4830,1,75909,2248,869,1
5,3200,2,90523,4044,1341,1
4,4320,2,79266,5533,803,1
5,7935,1,64555,6553,1313,0
2,5845,2,84793,6873,983,0
3,4910,1,66773,5896,533,1
3,8540,1,85434,11282,1633,0
5,6000,1,70998,7494,1155,0
3,7600,1,65285,8549,1703,0
5,5260,2,91592,4600,1053,0
3,6435,2,62985,6774,1215,1
3,6040,1,62006,9504,1703,1
6,3800,1,86057,2848,1243,1
5,7125,1,84686,7366,1243,1
3,7800,1,64687,8806,728,1
4,3935,1,103929,5396,1130,1
5,5325,2,54619,4719,1666,0
6,4140,1,89964,4479,2322,1
7,6500,1,86294,7383,1023,0
2,8155,1,80812,15894,1633,1
5,5870,1,54732,5178,920,1
3,7370,1,84595,8867,2152,0
7,4405,1,90874,3722,2651,1
3,7450,1,62834,7883,533,1
3,7560,1,60148,8449,1703,1
2,5500,2,59636,6390,1086,0
6,6100,1,73540,6778,1038,0
6,8705,1,62521,9258,728,0
3,7480,1,66783,8806,728,1
4,4210,2,52574,3345,505,0
2,8245,2,79377,9579,1389,0
5,8700,1,81588,10006,1893,0
3,5570,1,86858,6563,983,0
1,7800,2,47313,9927,834,0
3,6300,2,84380,7901,1633,1
6,4840,2,67887,3954,2198,1
2,7300,1,50090,8376,754,1
5,6660,1,64172,6867,1313,1
3,7035,2,78410,8075,920,0
6,9750,1,85541,9341,1113,0
3,7305,1,65954,10794,1215,0
3,3640,1,93053,7028,1053,1
3,7740,1,76824,12794,1974,0
5,6040,1,77472,4435,1155,1
5,8320,1,80663,9058,1763,1
6,5530,2,61386,4777,1711,1
4,8480,2,81105,10331,723,0
7,7400,1,90676,6527,2651,0
2,7600,1,76892,8275,1272,0
5,4315,1,100914,5043,1450,1
2,4675,2,51813,6724,505,0
4,5330,1,83502,9823,2282,0
5,11090,1,85906,11134,1763,0
7,8925,1,68135,8215,1515,1
5,6400,2,93495,5783,4437,0
3,5880,2,89383,6325,983,1
4,5800,2,76826,5206,1389,0
3,5725,2,75005,6338,1389,0
5,7815,1,61500,0,728,1
5,5640,1,58623,3947,920,0
2,6525,2,78671,8460,1389,0
2,7980,2,74747,13396,803,0
6,4045,2,79231,4537,1806,1
7,4660,1,71600,3621,2274,1
3,7000,2,60222,8207,923,0
4,7600,1,40262,8553,482,1
4,5700,2,77155,5976,803,1
6,9275,1,74272,7407,1455,0
5,6235,2,73189,4790,803,1
3,7000,1,77665,10098,2208,1
7,7240,1,77578,5288,986,1
5,5025,2,50528,5097,505,0
4,5500,2,57620,6947,1086,0
3,8040,1,74594,12927,1506,1
5,7280,1,62435,5665,1703,1
8,3210,1,82448,2337,1283,1
6,10360,1,89671,9055,1283,1
4,5410,2,77388,6140,1974,1
3,6700,2,89807,9022,2152,0
7,5825,2,90134,3409,2074,0
7,2975,2,85275,3258,894,1
5,6820,1,58189,8006,1417,1
8,7540,1,77377,4839,1572,1
7,6985,1,82417,6622,894,1
3,7465,1,66138,10336,1703,1
6,5600,1,58262,5285,1003,1
6,6100,2,71893,5550,1506,0
3,5980,2,63811,6874,1215,1
3,6140,1,78048,5107,1155,1
4,6915,2,72913,6990,1038,1
4,6200,2,62367,7083,1215,0
5,6785,1,87469,7458,723,0
2,7280,1,77317,14359,1623,0
5,7585,1,77800,9460,1389,1
9,4450,1,77053,3310,2508,1
3,7935,2,60117,9577,1703,1
3,5500,1,84813,7450,1113,0
3,6860,1,67395,9496,923,0
4,8125,1,73798,7608,1974,0
2,7490,1,83951,11444,853,0
2,6220,2,70880,8606,920,1
5,7680,1,84274,9466,983,1
3,6000,2,42076,5775,975,0
4,7760,1,75770,7737,920,1
2,9140,1,88294,10284,2152,0
3,8030,1,62303,9498,1215,1
4,7970,1,74650,7572,1974,0
6,5700,2,78048,5746,1455,1
6,4930,2,78553,3690,869,1
4,3475,1,95712,4998,1341,1
3,4990,1,52294,5577,920,1
3,9145,2,60260,9864,1215,1
7,6690,1,63005,5731,1028,1
5,6715,1,67981,6249,1215,1
4,7535,1,68174,8084,533,1
3,6490,2,73282,9325,2091,1
3,5225,2,77403,7469,1623,0
3,7660,2,83572,7885,2152,0
4,5330,2,75675,5426,1389,1
6,7635,1,82102,7639,1893,1
8,7090,1,90469,6566,2218,0
8,4500,1,55026,2936,971,0
2,5710,2,75903,9033,569,0
4,7590,1,75908,7863,1506,0
4,5095,2,72599,5492,569,1
4,4140,1,70464,5400,1389,0
5,5060,2,76902,4770,1155,1
2,6400,2,88824,10576,983,1
2,7850,1,58258,11499,1003,0
5,4900,2,74077,5038,4622,0
4,5005,1,66460,5877,1020,1
4,7540,1,60800,9258,1118,0
7,5930,1,78848,5164,1923,1
3,8635,1,65818,9057,1215,0
5,7325,1,70519,7131,686,1
1,7930,1,78066,10160,1974,0
3,5325,1,61500,5217,825,0
3,6295,2,60059,6141,1020,1
7,4485,1,79891,3581,2508,1
3,8165,2,81734,11179,1503,0
8,3805,1,97722,5499,2939,1
3,8555,1,85048,10657,1503,0
5,7895,2,83856,7715,1503,0
2,5100,1,45913,7146,482,1
8,3805,1,84872,2868,2322,1
6,4245,1,92037,4040,2639,1
3,6620,2,76574,7610,920,1
2,9835,2,72549,12836,1389,0
5,5040,2,70119,11762,920,0
4,4045,1,94225,7266,1053,1
3,5800,2,44020,6055,623,0
7,3435,1,97120,0,920,1
3,5935,2,33140,5333,462,0
5,6345,2,71129,3326,1389,1
5,9600,1,55911,9153,754,0
5,7130,1,77393,7351,1272,0
4,6730,1,75378,7570,1272,0
4,9050,1,88369,10519,1893,1
7,6135,2,59258,4353,1469,0
4,6625,1,84889,7965,853,1
3,6200,2,56849,6594,1086,0
5,6000,1,90293,8407,2206,1
2,8430,1,83529,14799,1633,0
2,7210,1,62760,8253,1703,0
5,8310,1,70209,8549,1740,0
8,5715,1,97178,5640,1497,1
6,5500,1,84263,4530,983,1
8,5735,1,79604,4560,1103,1
5,7865,2,67055,7185,630,0
3,5900,2,48040,6461,975,1
3,9015,2,75888,9949,803,1
5,7910,1,76771,7296,920,1
1,8115,1,84328,12346,853,0
3,4175,1,78015,5202,569,1
9,3020,2,99162,2908,2506,1
2,7505,1,66665,10605,1703,1
3,4200,2,72003,6461,1389,0
9,5960,1,65199,4229,833,1
7,6360,1,79484,6764,1220,1
3,7710,1,73001,9697,1974,1
4,7380,1,75395,8531,1623,1
4,8625,1,79741,10392,1272,0
4,6690,2,64963,5637,923,0
5,6905,1,54293,7032,1666,0
3,7350,1,78490,8259,1623,1
2,5300,1,57415,5888,505,0
7,7505,1,51556,7006,971,0
3,6435,2,59971,6279,671,1
7,5155,1,86505,3416,1543,1
5,6150,2,85293,6095,1763,0
5,7750,2,30535,5764,462,1
6,7130,1,86883,6357,1243,1
5,6185,3,70024,6723,1272,1
2,8200,2,52258,8829,920,0
4,5100,1,49771,5749,975,1
6,6170,1,56919,4063,1551,1
4,4000,2,85439,4736,853,1
4,5435,2,62296,4925,533,1
3,5800,2,42918,7052,975,0
9,3410,1,93287,3620,1209,1
7,3815,1,60534,3435,1515,1
5,5690,3,70392,5815,1389,1
4,5455,2,73422,5423,803,0
6,4400,1,62785,3118,630,0
3,7495,1,58693,7166,671,0
3,7760,1,64422,8681,728,1
3,5680,2,63486,6088,1215,0
4,7700,1,77923,7872,803,0
8,5795,1,86010,4005,2322,1
4,8195,1,77639,7882,1155,0
2,7205,2,60688,8303,1411,1
7,5000,1,39147,5577,1301,0
4,4890,1,65822,6538,1118,1
8,7080,1,92263,7115,2651,1
6,7380,1,89600,7945,1633,1
5,6665,1,74359,6862,1974,1
4,7540,2,84475,8894,723,0
5,8805,1,65849,8592,1703,0
3,4730,1,89822,6727,853,1
7,4585,2,69988,4168,1125,1
5,8535,1,79329,11226,1155,1
4,10210,2,67325,11745,1118,1
2,7230,2,85051,9248,2152,0
6,5495,2,79585,4139,1155,1
3,7500,2,80617,9904,1503,0
6,10940,1,75022,11293,1623,0
3,5000,2,68443,6461,1215,0
5,6160,1,82688,6611,1503,0
1,6700,2,50902,7500,754,0
3,7180,2,78021,8696,1155,0
2,7030,2,64385,8309,825,0
4,4900,2,38998,6584,882,0
7,4680,2,89792,4494,1933,1
4,5565,1,64350,3664,1215,0
6,4710,1,97951,6051,1065,1
7,4685,2,86866,3732,1153,0
3,7900,1,82932,8916,1373,1
6,11550,1,81267,10267,1373,1
1,6000,1,49155,6916,623,1
6,5950,2,54973,5577,1551,0
3,6215,1,70921,10382,1623,1
2,9370,1,72948,10878,1389,0
5,7845,1,42549,6864,1328,1
4,4210,1,80316,5527,1633,1
4,5670,1,78986,5629,2091,1
4,6190,2,86445,7664,1113,1
2,7680,1,86892,9739,1633,0
4,7380,1,62765,9456,923,0
5,4945,1,78183,5844,2208,1
5,4710,2,71954,6170,1155,0
4,8855,2,65144,10079,1215,0
5,8350,2,57496,6884,588,0
1,7100,2,45673,8639,693,0
1,7750,2,52818,9045,920,0
3,9225,1,61003,10557,1215,1
3,8255,1,49003,10382,834,1
3,7650,2,86533,9027,1503,0
8,3780,1,64471,3133,1125,1
3,4875,2,63273,6487,1313,0
1,7500,1,44303,8824,623,0
3,6960,1,74848,8438,1974,0
9,7500,1,84724,5876,1543,0
3,5650,2,70753,6171,1389,0
3,7395,1,80075,7815,2282,1
3,8755,1,75498,12798,1506,1
9,4300,1,81098,3374,1283,1
5,8180,1,82628,9458,2022,1
3,8550,1,43774,7103,1328,0
9,4150,1,93826,3473,5913,1
2,8200,2,53036,9189,920,0
3,7720,2,53760,7684,1500,0
5,4675,3,87681,3470,983,0
5,4500,2,84888,6234,983,0
6,5900,1,77568,5659,1689,0
4,7025,1,62115,9874,1118,0
3,6070,2,55342,6611,505,0
5,7505,1,85004,7262,1763,1
2,6800,1,48956,7416,975,1
3,6510,2,74278,6676,1506,0
4,4200,2,89703,5657,1243,0
8,5785,1,60645,5275,833,1
2,9530,1,75421,13129,1389,0
4,5365,2,93844,5521,620,0
3,8125,2,48013,8816,834,0
5,9990,1,78044,11062,1155,1
6,9515,1,71677,10234,920,1
4,5770,2,71050,5630,1623,0
7,6370,1,65964,5920,833,1
2,8235,2,78756,11214,569,0
4,4850,1,82920,4921,1243,0
2,7850,1,60439,10078,825,0
5,7800,1,66838,7026,1313,0
3,6420,1,68274,6492,728,0
2,8425,1,73011,9987,1974,0
6,6700,1,64898,5542,2003,1
7,3240,1,97601,3033,1353,1
4,5910,2,96707,6473,620,0
5,8265,1,63284,7278,1020,0
4,9500,1,61140,10339,728,0
8,6560,1,81472,5924,2452,0
4,8310,2,77867,10178,686,1
4,4165,2,95434,4623,1053,0
3,5950,2,77858,6893,920,0
2,7860,1,80413,14026,1763,0
4,8515,1,83082,11415,2022,1
4,6570,1,74273,7158,1974,1
5,6580,2,77198,7829,920,0
6,4140,1,62804,3817,1125,1
2,6300,2,56390,7766,1086,0
4,3720,1,82528,4618,723,0
8,2480,2,79081,2513,2157,1
3,7900,1,83255,10580,983,1
6,10270,1,84785,9464,1503,1
4,6900,2,50612,7433,837,0
3,6300,2,36927,6158,462,1
4,7545,1,85866,9257,1243,1
5,7500,2,75855,7477,4622,1
3,8210,1,88626,12385,1373,1
3,8040,1,83141,10845,1633,0
3,5690,1,76224,7228,1389,1
5,7350,1,73340,6018,1974,0
3,9995,2,67823,12153,1215,0
5,8580,1,93748,8965,1918,1
4,7255,1,41010,8270,693,1
3,7650,1,76228,10686,1272,0
8,3035,1,84822,3395,1803,1
4,7435,1,73066,7319,803,1
8,5905,1,93842,6287,1641,0
2,7985,1,79119,10392,1506,0
4,8030,1,45393,8447,482,0
2,6635,1,83662,11814,1633,0
6,3990,2,101588,3793,2390,0
6,4515,2,65546,4867,728,0
5,4760,1,88566,4181,983,1
5,6660,1,64172,6867,1313,1
4,7200,1,77798,11132,1155,1
4,5700,2,92588,8217,1197,0
5,9040,1,78504,8953,1974,1
3,7035,1,63748,8658,728,0
6,4100,2,83640,3084,2712,0
3,4510,2,54933,4916,505,0
4,3410,1,92927,4613,1053,1
4,9950,2,70962,9741,1389,0
6,3220,1,87325,4335,2452,1
5,3610,1,84398,4835,983,1
3,10550,1,51194,11218,671,0
6,8705,2,88311,5686,1373,1
6,9135,1,76971,9042,1623,1
4,10380,2,84344,10792,1503,0
6,6700,1,77449,8063,686,0
6,3600,1,93157,3429,1065,1
8,4015,1,78271,4541,869,1
6,8105,1,74195,1,1220,0
6,7900,1,84737,7652,1243,1
6,6325,1,91333,5911,1485,0
5,10280,1,79914,5757,1272,0
6,8235,1,93733,8028,620,0
3,9810,2,54270,11275,1086,0
8,8050,1,73247,6521,869,1
5,6700,1,72254,6299,1272,1
6,5190,2,70737,4603,1389,1
1,8800,1,48194,9267,905,0
5,7165,1,76477,6790,803,0
4,9525,1,67234,10810,1215,1
3,8895,1,77906,11026,1389,0
4,5895,1,86002,6617,2152,0
4,6500,2,81375,7054,853,0
4,7225,2,78801,0,1389,0
5,6785,2,72799,7332,686,1
3,7505,1,79674,9915,803,0
5,5250,1,59581,3276,837,1
6,3205,1,105313,4198,1450,1
1,7500,1,50549,9815,671,0
3,8850,2,54154,11171,1086,1
5,8275,1,93146,8104,1630,1
5,7255,1,70823,7217,1623,0
6,10780,1,77640,10304,1923,1
4,5580,1,50633,5630,1251,0
4,4690,2,49339,4968,834,0
7,9840,1,90559,8235,1497,1
2,7125,1,57450,12311,671,0
2,6195,2,38935,7725,582,1
4,5305,2,77545,7345,1389,0
5,3385,1,97562,3423,1053,1
4,6405,2,55474,7633,671,1
7,7440,1,86217,6194,1023,0
7,6795,1,72101,5455,1923,1
4,4980,2,76178,4365,803,1
6,3175,1,62812,3571,1320,1
6,6610,1,86377,6719,1023,0
3,7535,1,41715,9716,975,1
2,8080,2,69285,9084,923,0
4,7705,1,75535,8118,1506,0
4,7030,1,80878,8556,1503,0
3,6200,2,45699,7697,482,0
3,6300,2,84380,7901,1633,1
2,7000,1,84470,12135,1763,0
6,9785,1,79016,8928,920,0
5,10100,2,82792,8804,983,1
2,8500,2,55950,9320,920,0
4,10085,1,85416,12674,1373,0
8,3745,1,92981,3230,2939,1
4,5985,1,71132,5902,803,1
7,4200,1,74048,4079,1220,1
4,6930,1,68127,7306,1118,1
4,4790,2,71170,6149,1272,1
4,6435,1,76381,10161,1506,0
6,7715,1,89774,7419,1893,1
5,9775,1,92089,13598,1341,1
7,6130,1,94690,6016,1641,1
4,6555,2,83283,8118,2152,0
3,5475,2,71937,6244,803,1
5,6330,1,61603,6212,1118,0
5,7975,1,59126,6691,1003,1
3,7900,1,66025,10767,1215,1
6,5670,1,79875,5745,1155,1
6,4245,1,92037,4040,2639,1
5,5480,2,88624,4910,2152,1
5,4725,2,85990,4083,1373,0
2,6900,1,79492,8398,1038,0
7,7210,1,86170,7217,1803,0
5,3840,2,82034,4589,1243,0
3,6040,1,62006,9504,1703,1
3,5935,2,78926,7209,803,1
4,8635,1,49566,6726,975,0
2,6900,2,50477,8563,754,1
5,7240,1,69089,7006,728,0
5,11385,1,81410,11080,1763,1
2,6100,1,47918,7012,975,1
7,4680,2,68944,3624,833,1
5,10075,1,64921,10672,1703,0
5,4625,1,82099,6271,1373,1
3,5460,2,52461,6675,1086,0
4,7635,1,69948,8680,1118,0
4,4060,2,74647,4660,1155,1
4,7700,1,71609,8270,920,1
8,3900,2,82657,3599,894,1
7,6400,1,83443,7441,2452,0
5,9040,1,78504,8953,1974,1
6,6840,1,83848,6813,2452,0
9,4265,2,80427,2032,2322,1
4,6265,2,69699,5200,1703,0
8,4200,1,91357,3737,2651,1
6,7200,1,76559,7480,869,0
8,5000,1,75882,3223,1220,1
6,4310,1,88444,3388,1283,1
4,6170,1,40820,6745,975,1
4,6170,1,87195,7674,594,1
7,7510,1,67197,6026,833,1
4,5135,2,96450,6773,2495,1
2,8245,1,66907,11711,728,0
4,6045,1,63580,8520,1801,1
6,5680,1,84074,7412,983,1
4,7205,1,58264,7281,1003,0
3,5225,2,52041,6338,1086,0
3,5510,2,59664,6594,1086,1
1,7800,2,53722,10012,920,0
4,8995,2,86813,9044,1503,1
5,3700,1,70155,3047,1155,0
5,6950,1,73255,7273,686,0
5,6570,1,79154,6622,1740,1
3,8240,1,77460,10845,1506,0
9,3800,2,71210,2720,1923,1
2,6790,1,77259,9089,1974,0
6,6535,1,84711,6375,1373,0
4,6235,1,66240,7026,533,1
6,5000,2,68914,5802,3910,0
4,7900,1,80240,9748,1633,0
4,9100,1,81842,9296,1243,0
7,4195,1,81870,3999,1543,1
8,5100,1,89174,5728,1413,1
6,4220,1,93953,4651,1930,1
4,7990,1,69579,7684,728,0
7,6800,1,60147,6807,1125,0
3,6340,1,88772,8198,1633,0
2,5520,1,49114,6708,623,1
6,5010,1,77740,5517,1103,0
6,8300,1,78992,7961,1155,1
2,7300,2,87497,9690,2152,0
2,6955,2,86641,0,2282,0
6,5330,2,72274,11205,1923,0
3,6480,2,63714,8174,728,0
2,3690,2,86987,6310,983,0
5,7245,2,76731,7985,920,1
3,5545,1,59350,6594,1003,0
8,5800,1,71471,4822,2274,0
4,8050,1,79176,8909,920,0
4,8910,1,70989,5941,1389,0
4,8370,2,41461,1,975,0
3,5070,2,65444,6355,1411,1
5,8000,1,76253,7918,1740,1
3,8230,1,58543,9705,1500,0
1,8700,2,39821,1,762,0
7,3910,1,80205,3947,1283,1
2,7240,1,86925,14052,983,0
6,11550,1,81267,10267,1373,1
4,7580,1,78259,9611,2208,1
5,8330,1,81050,9141,723,0
7,4895,1,93486,4821,2218,1
4,6405,1,77003,7557,1506,1
7,6230,1,78788,5300,986,1
6,4575,1,62228,4377,1125,0
7,3910,1,93905,3275,1353,1
5,7070,1,62045,7074,1215,1
4,9935,2,62955,10649,1215,0
4,5780,1,75179,7858,1155,0
3,7585,1,89025,9435,983,0
1,7500,1,71171,9886,1272,0
5,8750,1,59260,7278,920,0
4,10700,1,92674,12269,1630,1
5,4155,2,69751,4995,1215,0
4,6280,3,83777,9329,1503,0
6,3400,1,71718,3568,1455,1
6,3545,2,82939,4214,2452,1
3,6820,2,65146,8261,1703,0
7,5000,1,87726,4065,1803,0
4,4180,2,74399,4649,803,0
5,5270,1,69521,4556,825,1
4,4165,2,68347,5592,533,0
4,4860,2,72396,6519,569,1
7,4100,2,91808,4090,2218,1
4,6010,1,73927,6960,1974,0
7,5500,2,81996,3468,5392,0
4,9600,1,76889,9795,803,1
3,5695,1,70627,4137,1155,1
4,7030,1,79000,7572,1974,0
3,8005,1,49507,9930,834,1
1,7800,2,47885,8545,834,0
5,4600,1,46697,4633,553,1
7,5820,1,75880,5175,1338,1
2,8500,2,53178,9320,920,0
3,7555,2,75198,9022,1974,0
5,4595,1,86574,6324,1243,1
1,9655,1,78823,14874,1506,0
5,4400,2,80751,5080,1243,0
3,7295,2,71913,10107,686,1
3,6000,2,74471,7442,1272,0
5,7685,1,81515,8289,1503,1
8,4100,1,63194,4447,1515,1
3,5395,2,86733,7466,1633,0
3,6565,1,71592,8758,1974,0
8,5485,1,96531,5631,2362,1
3,8085,1,53770,9733,671,1
4,10795,1,93961,14138,1341,1
4,5335,1,62619,5560,728,1
7,7930,1,82742,9336,1153,1
8,7240,1,89932,5506,2193,1
3,7100,2,76268,10176,1389,1
6,3730,2,35202,3254,1062,0
2,7170,2,76633,8892,1974,0
6,6230,2,48557,4628,923,1
2,7740,2,75601,9209,1974,0
5,6950,2,61125,5770,728,1
6,7010,1,92772,8055,1641,1
7,3860,1,86868,4606,1803,1
5,6450,1,63580,5327,728,1
7,6900,1,65067,6275,1223,1
7,3770,2,89834,2911,1543,1
3,8000,2,89643,8862,2152,1
5,4165,1,104861,5072,1450,1
7,8435,1,66543,6176,1808,0
7,4025,1,93366,4659,1209,1
6,5250,2,41412,4518,975,1
3,5280,2,64040,5691,825,0
5,7735,1,64103,9337,1411,1
4,7405,1,76621,6945,920,1
8,4500,1,53760,3686,1303,1
2,5520,2,15743,6702,462,1
4,7245,1,65585,7602,1703,0
3,5530,1,70340,6205,1389,0
8,2500,2,82793,1964,1543,1
4,5300,2,73502,6158,1623,0
3,6700,1,69102,7759,728,0
4,5745,2,71243,5528,920,0
1,7305,1,52765,9542,920,0
3,8000,1,82217,10524,1633,0
4,8335,1,73040,8983,1389,1
8,4100,1,80637,2734,5392,1
6,7000,1,80843,5698,2322,1
4,4805,2,73257,5969,803,1
7,6965,2,77438,5050,986,0
7,4260,1,89485,3278,2452,1
4,9440,1,71801,11445,1506,1
3,6900,1,54825,8137,837,1
5,4700,2,43323,4337,623,1
6,8285,1,86973,7805,2282,1
5,6420,1,71609,6226,569,1
4,9210,1,87400,11263,1893,1
3,5995,2,70613,6622,803,0
6,5500,2,85941,6645,1373,1
5,3445,1,80303,3346,1243,1
5,5985,1,91132,4301,1053,0
5,7710,2,92078,7509,765,0
4,5970,2,79129,6709,803,1
3,4200,2,91837,5713,1053,1
5,8000,1,70011,7543,1389,0
3,6770,2,63270,8307,1703,0
5,7310,1,85485,5582,1243,0
2,7185,1,64331,10519,533,0
5,6655,2,70684,5278,1038,0
5,4705,2,40817,3379,482,1
8,5050,2,54364,4307,1800,0
3,4970,2,51787,4884,505,0
4,8440,1,73546,8596,569,0
2,6380,1,72504,0,1272,0
8,4210,1,61097,3037,1125,1
4,4350,1,86244,6299,853,1
4,5425,2,69990,4716,533,1
3,7295,1,81057,9373,1633,0
1,6300,2,50329,7224,1086,0
2,8035,1,92044,12446,1774,0
4,5550,1,72214,5608,803,0
3,4575,2,72862,4706,1155,1
6,8080,1,82669,7132,1893,1
3,20380,1,36544,20348,522,1
3,6200,2,50155,6461,1086,0
8,4240,1,96566,3287,1641,1
2,6025,2,33396,6937,462,0
4,5225,2,64046,5366,1215,1
3,7280,1,92173,8392,1774,0
3,5695,1,70627,4137,1155,1
1,6700,2,50859,7500,754,0
6,4775,2,86027,4218,2063,1
4,5100,2,80793,6025,1763,0
6,5950,1,92515,6230,2351,1
8,6875,1,77466,5255,986,1
6,7450,1,78491,6936,1740,1
3,4565,2,75829,7559,803,0
4,5465,1,71599,9428,569,1
2,10715,2,78887,12911,569,0
3,7065,2,66205,8027,1703,1
5,7820,1,65911,7671,1411,1
8,5190,1,92694,4475,1353,1
5,5680,1,65725,4844,1313,1
3,5435,2,54976,6594,1086,0
4,7600,1,83498,8036,983,0
3,8055,1,84373,13222,1633,0
4,5035,2,85490,6616,1763,0
7,7165,1,90905,5458,920,1
4,4810,2,83892,3474,983,0
4,5705,1,31817,5150,582,1
8,2870,1,99831,3427,5913,1
5,9065,2,60567,8013,1215,0
2,6035,2,58568,6937,505,1
8,4210,1,79168,2981,1455,1
1,7100,2,47939,8444,693,0
3,7035,1,70751,9142,2091,0
2,7450,2,47341,8102,693,0
3,6930,2,58670,7811,754,0
3,3330,1,87553,5588,1763,1
4,8335,1,95405,10064,1341,1
4,7240,1,80605,9263,1633,0
2,8100,1,83611,14485,1633,0
3,6500,2,81429,7617,2282,0
4,7540,1,74100,9818,1389,1
6,3990,1,84587,3635,1673,1
7,8345,1,82304,8090,2452,1
6,5190,2,70737,4603,1389,1
7,8535,1,72407,6922,986,0
2,7500,2,49902,8543,693,0
7,8240,1,85786,6716,2063,1
6,4430,2,85416,3791,1243,1
2,5500,1,77120,7779,803,0
7,4670,1,89879,3857,1023,0
5,5905,1,76048,5647,1038,0
3,7100,2,88359,9217,2152,0
6,6225,1,83995,6970,1283,1
1,9185,2,53176,10878,920,0
7,4550,1,79003,5469,1103,1
5,4465,2,74815,5268,1155,0
7,3485,1,85730,3385,2712,1
3,6195,2,51038,6514,1086,0
4,5430,2,84701,5917,1763,0
6,6750,1,69046,6247,1508,1
4,6500,1,85452,6484,1503,1
3,8150,2,78887,9417,1038,0
3,8000,1,75655,8731,1974,0
7,7645,1,59697,5694,1220,0
2,7200,2,50356,8231,754,0
8,5840,1,68506,5878,1125,1
4,5205,2,68316,5223,1215,0
7,5310,1,65229,4724,2003,0
3,8280,1,83947,14303,5092,1
7,3440,1,86678,4485,2712,1
2,6355,2,74446,8398,1155,0
3,9025,1,78860,10699,803,0
2,6335,1,63086,6555,1215,0
5,4650,1,79113,4717,1389,1
7,6900,1,85512,5986,1803,1
5,9230,1,71426,9924,1272,0
5,8050,1,83693,9210,1633,1
4,7650,2,65421,7138,728,0
5,6320,1,73398,6078,1740,0
6,8675,1,69799,7034,1711,1
3,6300,2,65721,7709,923,0
6,4705,1,88973,4571,1243,0
6,10075,1,87365,14025,1763,1
4,8715,1,94317,11163,1774,1
6,3100,1,92877,3857,2506,1
6,4950,1,57826,3549,588,1
9,6650,1,95469,4638,1497,1
4,6190,2,66653,5931,728,0
5,5695,1,86626,6983,2282,0
7,3110,1,95592,3300,1641,1
7,5015,1,79807,3801,1806,1
3,6425,2,49261,7323,975,1
5,4185,2,66339,4409,1215,0
3,10660,1,62684,10643,1215,0
6,3285,1,74820,4246,1220,1
4,7260,1,80594,11519,983,1
8,5555,1,73437,4468,1923,0
9,7165,1,93456,6868,1497,1
3,5100,2,71261,6461,1389,0
8,3310,1,88488,3287,2712,1
4,7360,2,77340,7958,803,1
6,7000,1,88514,6734,2452,0
6,3960,1,93674,3962,1209,0
1,7600,2,45185,9199,834,0
6,5500,1,34062,4225,762,0
5,5940,1,86151,1487,853,0
3,7600,1,89386,14208,983,0
4,6100,2,74189,10457,2091,0
3,7875,2,59728,8567,754,0
3,5525,2,47445,5018,482,0
4,6545,2,65789,7280,923,0
5,4720,2,81304,4539,1243,0
